category,word1,word2,word3,word4
: gram3-infinitiu-geruni,depurar,depurant,predir,predient
: gram3-infinitiu-geruni,depurar,depurant,llegir,llegint
: gram3-infinitiu-geruni,depurar,depurant,córrer,corrent
: gram3-infinitiu-geruni,depurar,depurant,dir,dient
: gram3-infinitiu-geruni,depurar,depurant,cridar,cridant
: gram3-infinitiu-geruni,depurar,depurant,veure,veient
: gram3-infinitiu-geruni,depurar,depurant,barrejar,barrejant
: gram3-infinitiu-geruni,depurar,depurant,cantar,cantant
: gram3-infinitiu-geruni,depurar,depurant,seure,seient
: gram3-infinitiu-geruni,depurar,depurant,nedar,nedant
: gram3-infinitiu-geruni,depurar,depurant,pensar,pensant
: gram3-infinitiu-geruni,depurar,depurant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,depurar,depurant,caminar,caminant
: gram3-infinitiu-geruni,depurar,depurant,escriure,escrivint
: gram3-infinitiu-geruni,depurar,depurant,ralentir,ralentint
: gram3-infinitiu-geruni,disminuir,disminuint,codificar,codificant
: gram3-infinitiu-geruni,disminuir,disminuint,ballar,ballant
: gram3-infinitiu-geruni,disminuir,disminuint,depurar,depurant
: gram3-infinitiu-geruni,disminuir,disminuint,descriure,descrivint
: gram3-infinitiu-geruni,disminuir,disminuint,descobrir,descobrint
: gram3-infinitiu-geruni,disminuir,disminuint,millorar,millorant
: gram3-infinitiu-geruni,disminuir,disminuint,volar,volant
: gram3-infinitiu-geruni,disminuir,disminuint,generar,generant
: gram3-infinitiu-geruni,disminuir,disminuint,anar,anant
: gram3-infinitiu-geruni,disminuir,disminuint,implementar,implementant
: gram3-infinitiu-geruni,disminuir,disminuint,augmentar,augmentant
: gram3-infinitiu-geruni,disminuir,disminuint,inventar,inventant
: gram3-infinitiu-geruni,disminuir,disminuint,saltar,saltant
: gram3-infinitiu-geruni,disminuir,disminuint,escoltar,escoltant
: gram3-infinitiu-geruni,disminuir,disminuint,mirar,mirant
: gram3-infinitiu-geruni,disminuir,disminuint,moure,movent
: gram3-infinitiu-geruni,disminuir,disminuint,jugar,jugant
: gram3-infinitiu-geruni,disminuir,disminuint,predir,predient
: gram3-infinitiu-geruni,disminuir,disminuint,llegir,llegint
: gram3-infinitiu-geruni,disminuir,disminuint,córrer,corrent
: gram3-infinitiu-geruni,disminuir,disminuint,dir,dient
: gram3-infinitiu-geruni,disminuir,disminuint,cridar,cridant
: gram3-infinitiu-geruni,disminuir,disminuint,veure,veient
: gram3-infinitiu-geruni,disminuir,disminuint,barrejar,barrejant
: gram3-infinitiu-geruni,disminuir,disminuint,cantar,cantant
: gram3-infinitiu-geruni,disminuir,disminuint,seure,seient
: gram3-infinitiu-geruni,disminuir,disminuint,nedar,nedant
: gram3-infinitiu-geruni,disminuir,disminuint,pensar,pensant
: gram3-infinitiu-geruni,disminuir,disminuint,desaparèixer,desapareixent
: gram3-infinitiu-geruni,disminuir,disminuint,caminar,caminant
: gram3-infinitiu-geruni,disminuir,disminuint,escriure,escrivint
: gram3-infinitiu-geruni,disminuir,disminuint,ralentir,ralentint
: gram3-infinitiu-geruni,descriure,descrivint,codificar,codificant
: gram3-infinitiu-geruni,descriure,descrivint,ballar,ballant
: gram3-infinitiu-geruni,descriure,descrivint,depurar,depurant
: gram3-infinitiu-geruni,descriure,descrivint,disminuir,disminuint
: gram3-infinitiu-geruni,descriure,descrivint,descobrir,descobrint
: gram3-infinitiu-geruni,descriure,descrivint,millorar,millorant
: gram3-infinitiu-geruni,descriure,descrivint,volar,volant
: gram3-infinitiu-geruni,descriure,descrivint,generar,generant
: gram3-infinitiu-geruni,descriure,descrivint,anar,anant
: gram3-infinitiu-geruni,descriure,descrivint,implementar,implementant
: gram3-infinitiu-geruni,descriure,descrivint,augmentar,augmentant
: gram3-infinitiu-geruni,descriure,descrivint,inventar,inventant
: gram3-infinitiu-geruni,descriure,descrivint,saltar,saltant
: gram3-infinitiu-geruni,descriure,descrivint,escoltar,escoltant
: gram3-infinitiu-geruni,descriure,descrivint,mirar,mirant
: gram3-infinitiu-geruni,descriure,descrivint,moure,movent
: gram3-infinitiu-geruni,descriure,descrivint,jugar,jugant
: gram3-infinitiu-geruni,descriure,descrivint,predir,predient
: gram3-infinitiu-geruni,descriure,descrivint,llegir,llegint
: gram3-infinitiu-geruni,descriure,descrivint,córrer,corrent
: gram3-infinitiu-geruni,descriure,descrivint,dir,dient
: gram3-infinitiu-geruni,descriure,descrivint,cridar,cridant
: gram3-infinitiu-geruni,descriure,descrivint,veure,veient
: gram3-infinitiu-geruni,descriure,descrivint,barrejar,barrejant
: gram3-infinitiu-geruni,descriure,descrivint,cantar,cantant
: gram3-infinitiu-geruni,descriure,descrivint,seure,seient
: gram3-infinitiu-geruni,descriure,descrivint,nedar,nedant
: gram3-infinitiu-geruni,descriure,descrivint,pensar,pensant
: gram3-infinitiu-geruni,descriure,descrivint,desaparèixer,desapareixent
: gram3-infinitiu-geruni,descriure,descrivint,caminar,caminant
: gram3-infinitiu-geruni,descriure,descrivint,escriure,escrivint
: gram3-infinitiu-geruni,descriure,descrivint,ralentir,ralentint
: gram3-infinitiu-geruni,descobrir,descobrint,codificar,codificant
: gram3-infinitiu-geruni,descobrir,descobrint,ballar,ballant
: gram3-infinitiu-geruni,descobrir,descobrint,depurar,depurant
: gram3-infinitiu-geruni,descobrir,descobrint,disminuir,disminuint
: gram3-infinitiu-geruni,descobrir,descobrint,descriure,descrivint
: gram3-infinitiu-geruni,descobrir,descobrint,millorar,millorant
: gram3-infinitiu-geruni,descobrir,descobrint,volar,volant
: gram3-infinitiu-geruni,descobrir,descobrint,generar,generant
: gram3-infinitiu-geruni,descobrir,descobrint,anar,anant
: gram3-infinitiu-geruni,descobrir,descobrint,implementar,implementant
: gram3-infinitiu-geruni,descobrir,descobrint,augmentar,augmentant
: gram3-infinitiu-geruni,descobrir,descobrint,inventar,inventant
: gram3-infinitiu-geruni,descobrir,descobrint,saltar,saltant
: gram3-infinitiu-geruni,descobrir,descobrint,escoltar,escoltant
: gram3-infinitiu-geruni,descobrir,descobrint,mirar,mirant
: gram3-infinitiu-geruni,descobrir,descobrint,moure,movent
: gram3-infinitiu-geruni,descobrir,descobrint,jugar,jugant
: gram3-infinitiu-geruni,descobrir,descobrint,predir,predient
: gram3-infinitiu-geruni,descobrir,descobrint,llegir,llegint
: gram3-infinitiu-geruni,descobrir,descobrint,córrer,corrent
: gram3-infinitiu-geruni,descobrir,descobrint,dir,dient
: gram3-infinitiu-geruni,descobrir,descobrint,cridar,cridant
: gram3-infinitiu-geruni,descobrir,descobrint,veure,veient
: gram3-infinitiu-geruni,descobrir,descobrint,barrejar,barrejant
: gram3-infinitiu-geruni,descobrir,descobrint,cantar,cantant
: gram3-infinitiu-geruni,descobrir,descobrint,seure,seient
: gram3-infinitiu-geruni,descobrir,descobrint,nedar,nedant
: gram3-infinitiu-geruni,descobrir,descobrint,pensar,pensant
: gram3-infinitiu-geruni,descobrir,descobrint,desaparèixer,desapareixent
: gram3-infinitiu-geruni,descobrir,descobrint,caminar,caminant
: gram3-infinitiu-geruni,descobrir,descobrint,escriure,escrivint
: gram3-infinitiu-geruni,descobrir,descobrint,ralentir,ralentint
: gram3-infinitiu-geruni,millorar,millorant,codificar,codificant
: gram3-infinitiu-geruni,millorar,millorant,ballar,ballant
: gram3-infinitiu-geruni,millorar,millorant,depurar,depurant
: gram3-infinitiu-geruni,millorar,millorant,disminuir,disminuint
: gram3-infinitiu-geruni,millorar,millorant,descriure,descrivint
: gram3-infinitiu-geruni,millorar,millorant,descobrir,descobrint
: gram3-infinitiu-geruni,millorar,millorant,volar,volant
: gram3-infinitiu-geruni,millorar,millorant,generar,generant
: gram3-infinitiu-geruni,millorar,millorant,anar,anant
: gram3-infinitiu-geruni,millorar,millorant,implementar,implementant
: gram3-infinitiu-geruni,millorar,millorant,augmentar,augmentant
: gram3-infinitiu-geruni,millorar,millorant,inventar,inventant
: gram3-infinitiu-geruni,millorar,millorant,saltar,saltant
: gram3-infinitiu-geruni,millorar,millorant,escoltar,escoltant
: gram3-infinitiu-geruni,millorar,millorant,mirar,mirant
: gram3-infinitiu-geruni,millorar,millorant,moure,movent
: gram3-infinitiu-geruni,millorar,millorant,jugar,jugant
: gram3-infinitiu-geruni,millorar,millorant,predir,predient
: gram3-infinitiu-geruni,millorar,millorant,llegir,llegint
: gram3-infinitiu-geruni,millorar,millorant,córrer,corrent
: gram3-infinitiu-geruni,millorar,millorant,dir,dient
: gram3-infinitiu-geruni,millorar,millorant,cridar,cridant
: gram3-infinitiu-geruni,millorar,millorant,veure,veient
: gram3-infinitiu-geruni,millorar,millorant,barrejar,barrejant
: gram3-infinitiu-geruni,millorar,millorant,cantar,cantant
: gram3-infinitiu-geruni,millorar,millorant,seure,seient
: gram3-infinitiu-geruni,millorar,millorant,nedar,nedant
: gram3-infinitiu-geruni,millorar,millorant,pensar,pensant
: gram3-infinitiu-geruni,millorar,millorant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,millorar,millorant,caminar,caminant
: gram3-infinitiu-geruni,millorar,millorant,escriure,escrivint
: gram3-infinitiu-geruni,millorar,millorant,ralentir,ralentint
: gram3-infinitiu-geruni,volar,volant,codificar,codificant
: gram3-infinitiu-geruni,volar,volant,ballar,ballant
: gram3-infinitiu-geruni,volar,volant,depurar,depurant
: gram3-infinitiu-geruni,volar,volant,disminuir,disminuint
: gram3-infinitiu-geruni,volar,volant,descriure,descrivint
: gram3-infinitiu-geruni,volar,volant,descobrir,descobrint
: gram3-infinitiu-geruni,volar,volant,millorar,millorant
: gram3-infinitiu-geruni,volar,volant,generar,generant
: gram3-infinitiu-geruni,volar,volant,anar,anant
: gram3-infinitiu-geruni,volar,volant,implementar,implementant
: gram3-infinitiu-geruni,volar,volant,augmentar,augmentant
: gram3-infinitiu-geruni,volar,volant,inventar,inventant
: gram3-infinitiu-geruni,volar,volant,saltar,saltant
: gram3-infinitiu-geruni,volar,volant,escoltar,escoltant
: gram3-infinitiu-geruni,volar,volant,mirar,mirant
: gram3-infinitiu-geruni,volar,volant,moure,movent
: gram3-infinitiu-geruni,volar,volant,jugar,jugant
: gram3-infinitiu-geruni,volar,volant,predir,predient
: gram3-infinitiu-geruni,volar,volant,llegir,llegint
: gram3-infinitiu-geruni,volar,volant,córrer,corrent
: gram3-infinitiu-geruni,volar,volant,dir,dient
: gram3-infinitiu-geruni,volar,volant,cridar,cridant
: gram3-infinitiu-geruni,volar,volant,veure,veient
: gram3-infinitiu-geruni,volar,volant,barrejar,barrejant
: gram3-infinitiu-geruni,volar,volant,cantar,cantant
: gram3-infinitiu-geruni,volar,volant,seure,seient
: gram3-infinitiu-geruni,volar,volant,nedar,nedant
: gram3-infinitiu-geruni,volar,volant,pensar,pensant
: gram3-infinitiu-geruni,volar,volant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,volar,volant,caminar,caminant
: gram3-infinitiu-geruni,volar,volant,escriure,escrivint
: gram3-infinitiu-geruni,volar,volant,ralentir,ralentint
: gram3-infinitiu-geruni,generar,generant,codificar,codificant
: gram3-infinitiu-geruni,generar,generant,ballar,ballant
: gram3-infinitiu-geruni,generar,generant,depurar,depurant
: gram3-infinitiu-geruni,generar,generant,disminuir,disminuint
: gram3-infinitiu-geruni,generar,generant,descriure,descrivint
: gram3-infinitiu-geruni,generar,generant,descobrir,descobrint
: gram3-infinitiu-geruni,generar,generant,millorar,millorant
: gram3-infinitiu-geruni,generar,generant,volar,volant
: gram3-infinitiu-geruni,generar,generant,anar,anant
: gram3-infinitiu-geruni,generar,generant,implementar,implementant
: gram3-infinitiu-geruni,generar,generant,augmentar,augmentant
: gram3-infinitiu-geruni,generar,generant,inventar,inventant
: gram3-infinitiu-geruni,generar,generant,saltar,saltant
: gram3-infinitiu-geruni,generar,generant,escoltar,escoltant
: gram3-infinitiu-geruni,generar,generant,mirar,mirant
: gram3-infinitiu-geruni,generar,generant,moure,movent
: gram3-infinitiu-geruni,generar,generant,jugar,jugant
: gram3-infinitiu-geruni,generar,generant,predir,predient
: gram3-infinitiu-geruni,generar,generant,llegir,llegint
: gram3-infinitiu-geruni,generar,generant,córrer,corrent
: gram3-infinitiu-geruni,generar,generant,dir,dient
: gram3-infinitiu-geruni,generar,generant,cridar,cridant
: gram3-infinitiu-geruni,generar,generant,veure,veient
: gram3-infinitiu-geruni,generar,generant,barrejar,barrejant
: gram3-infinitiu-geruni,generar,generant,cantar,cantant
: gram3-infinitiu-geruni,generar,generant,seure,seient
: gram3-infinitiu-geruni,generar,generant,nedar,nedant
: gram3-infinitiu-geruni,generar,generant,pensar,pensant
: gram3-infinitiu-geruni,generar,generant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,generar,generant,caminar,caminant
: gram3-infinitiu-geruni,generar,generant,escriure,escrivint
: gram3-infinitiu-geruni,generar,generant,ralentir,ralentint
: gram3-infinitiu-geruni,anar,anant,codificar,codificant
: gram3-infinitiu-geruni,anar,anant,ballar,ballant
: gram3-infinitiu-geruni,anar,anant,depurar,depurant
: gram3-infinitiu-geruni,anar,anant,disminuir,disminuint
: gram3-infinitiu-geruni,anar,anant,descriure,descrivint
: gram3-infinitiu-geruni,anar,anant,descobrir,descobrint
: gram3-infinitiu-geruni,anar,anant,millorar,millorant
: gram3-infinitiu-geruni,anar,anant,volar,volant
: gram3-infinitiu-geruni,anar,anant,generar,generant
: gram3-infinitiu-geruni,anar,anant,implementar,implementant
: gram3-infinitiu-geruni,anar,anant,augmentar,augmentant
: gram3-infinitiu-geruni,anar,anant,inventar,inventant
: gram3-infinitiu-geruni,anar,anant,saltar,saltant
: gram3-infinitiu-geruni,anar,anant,escoltar,escoltant
: gram3-infinitiu-geruni,anar,anant,mirar,mirant
: gram3-infinitiu-geruni,anar,anant,moure,movent
: gram3-infinitiu-geruni,anar,anant,jugar,jugant
: gram3-infinitiu-geruni,anar,anant,predir,predient
: gram3-infinitiu-geruni,anar,anant,llegir,llegint
: gram3-infinitiu-geruni,anar,anant,córrer,corrent
: gram3-infinitiu-geruni,anar,anant,dir,dient
: gram3-infinitiu-geruni,anar,anant,cridar,cridant
: gram3-infinitiu-geruni,anar,anant,veure,veient
: gram3-infinitiu-geruni,anar,anant,barrejar,barrejant
: gram3-infinitiu-geruni,anar,anant,cantar,cantant
: gram3-infinitiu-geruni,anar,anant,seure,seient
: gram3-infinitiu-geruni,anar,anant,nedar,nedant
: gram3-infinitiu-geruni,anar,anant,pensar,pensant
: gram3-infinitiu-geruni,anar,anant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,anar,anant,caminar,caminant
: gram3-infinitiu-geruni,anar,anant,escriure,escrivint
: gram3-infinitiu-geruni,anar,anant,ralentir,ralentint
: gram3-infinitiu-geruni,implementar,implementant,codificar,codificant
: gram3-infinitiu-geruni,implementar,implementant,ballar,ballant
: gram3-infinitiu-geruni,implementar,implementant,depurar,depurant
: gram3-infinitiu-geruni,implementar,implementant,disminuir,disminuint
: gram3-infinitiu-geruni,implementar,implementant,descriure,descrivint
: gram3-infinitiu-geruni,implementar,implementant,descobrir,descobrint
: gram3-infinitiu-geruni,implementar,implementant,millorar,millorant
: gram3-infinitiu-geruni,implementar,implementant,volar,volant
: gram3-infinitiu-geruni,implementar,implementant,generar,generant
: gram3-infinitiu-geruni,implementar,implementant,anar,anant
: gram3-infinitiu-geruni,implementar,implementant,augmentar,augmentant
: gram3-infinitiu-geruni,implementar,implementant,inventar,inventant
: gram3-infinitiu-geruni,implementar,implementant,saltar,saltant
: gram3-infinitiu-geruni,implementar,implementant,escoltar,escoltant
: gram3-infinitiu-geruni,implementar,implementant,mirar,mirant
: gram3-infinitiu-geruni,implementar,implementant,moure,movent
: gram3-infinitiu-geruni,implementar,implementant,jugar,jugant
: gram3-infinitiu-geruni,implementar,implementant,predir,predient
: gram3-infinitiu-geruni,implementar,implementant,llegir,llegint
: gram3-infinitiu-geruni,implementar,implementant,córrer,corrent
: gram3-infinitiu-geruni,implementar,implementant,dir,dient
: gram3-infinitiu-geruni,implementar,implementant,cridar,cridant
: gram3-infinitiu-geruni,implementar,implementant,veure,veient
: gram3-infinitiu-geruni,implementar,implementant,barrejar,barrejant
: gram3-infinitiu-geruni,implementar,implementant,cantar,cantant
: gram3-infinitiu-geruni,implementar,implementant,seure,seient
: gram3-infinitiu-geruni,implementar,implementant,nedar,nedant
: gram3-infinitiu-geruni,implementar,implementant,pensar,pensant
: gram3-infinitiu-geruni,implementar,implementant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,implementar,implementant,caminar,caminant
: gram3-infinitiu-geruni,implementar,implementant,escriure,escrivint
: gram3-infinitiu-geruni,implementar,implementant,ralentir,ralentint
: gram3-infinitiu-geruni,augmentar,augmentant,codificar,codificant
: gram3-infinitiu-geruni,augmentar,augmentant,ballar,ballant
: gram3-infinitiu-geruni,augmentar,augmentant,depurar,depurant
: gram3-infinitiu-geruni,augmentar,augmentant,disminuir,disminuint
: gram3-infinitiu-geruni,augmentar,augmentant,descriure,descrivint
: gram3-infinitiu-geruni,augmentar,augmentant,descobrir,descobrint
: gram3-infinitiu-geruni,augmentar,augmentant,millorar,millorant
: gram3-infinitiu-geruni,augmentar,augmentant,volar,volant
: gram3-infinitiu-geruni,augmentar,augmentant,generar,generant
: gram3-infinitiu-geruni,augmentar,augmentant,anar,anant
: gram3-infinitiu-geruni,augmentar,augmentant,implementar,implementant
: gram3-infinitiu-geruni,augmentar,augmentant,inventar,inventant
: gram3-infinitiu-geruni,augmentar,augmentant,saltar,saltant
: gram3-infinitiu-geruni,augmentar,augmentant,escoltar,escoltant
: gram3-infinitiu-geruni,augmentar,augmentant,mirar,mirant
: gram3-infinitiu-geruni,augmentar,augmentant,moure,movent
: gram3-infinitiu-geruni,augmentar,augmentant,jugar,jugant
: gram3-infinitiu-geruni,augmentar,augmentant,predir,predient
: gram3-infinitiu-geruni,augmentar,augmentant,llegir,llegint
: gram3-infinitiu-geruni,augmentar,augmentant,córrer,corrent
: gram3-infinitiu-geruni,augmentar,augmentant,dir,dient
: gram3-infinitiu-geruni,augmentar,augmentant,cridar,cridant
: gram3-infinitiu-geruni,augmentar,augmentant,veure,veient
: gram3-infinitiu-geruni,augmentar,augmentant,barrejar,barrejant
: gram3-infinitiu-geruni,augmentar,augmentant,cantar,cantant
: gram3-infinitiu-geruni,augmentar,augmentant,seure,seient
: gram3-infinitiu-geruni,augmentar,augmentant,nedar,nedant
: gram3-infinitiu-geruni,augmentar,augmentant,pensar,pensant
: gram3-infinitiu-geruni,augmentar,augmentant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,augmentar,augmentant,caminar,caminant
: gram3-infinitiu-geruni,augmentar,augmentant,escriure,escrivint
: gram3-infinitiu-geruni,augmentar,augmentant,ralentir,ralentint
: gram3-infinitiu-geruni,inventar,inventant,codificar,codificant
: gram3-infinitiu-geruni,inventar,inventant,ballar,ballant
: gram3-infinitiu-geruni,inventar,inventant,depurar,depurant
: gram3-infinitiu-geruni,inventar,inventant,disminuir,disminuint
: gram3-infinitiu-geruni,inventar,inventant,descriure,descrivint
: gram3-infinitiu-geruni,inventar,inventant,descobrir,descobrint
: gram3-infinitiu-geruni,inventar,inventant,millorar,millorant
: gram3-infinitiu-geruni,inventar,inventant,volar,volant
: gram3-infinitiu-geruni,inventar,inventant,generar,generant
: gram3-infinitiu-geruni,inventar,inventant,anar,anant
: gram3-infinitiu-geruni,inventar,inventant,implementar,implementant
: gram3-infinitiu-geruni,inventar,inventant,augmentar,augmentant
: gram3-infinitiu-geruni,inventar,inventant,saltar,saltant
: gram3-infinitiu-geruni,inventar,inventant,escoltar,escoltant
: gram3-infinitiu-geruni,inventar,inventant,mirar,mirant
: gram3-infinitiu-geruni,inventar,inventant,moure,movent
: gram3-infinitiu-geruni,inventar,inventant,jugar,jugant
: gram3-infinitiu-geruni,inventar,inventant,predir,predient
: gram3-infinitiu-geruni,inventar,inventant,llegir,llegint
: gram3-infinitiu-geruni,inventar,inventant,córrer,corrent
: gram3-infinitiu-geruni,inventar,inventant,dir,dient
: gram3-infinitiu-geruni,inventar,inventant,cridar,cridant
: gram3-infinitiu-geruni,inventar,inventant,veure,veient
: gram3-infinitiu-geruni,inventar,inventant,barrejar,barrejant
: gram3-infinitiu-geruni,inventar,inventant,cantar,cantant
: gram3-infinitiu-geruni,inventar,inventant,seure,seient
: gram3-infinitiu-geruni,inventar,inventant,nedar,nedant
: gram3-infinitiu-geruni,inventar,inventant,pensar,pensant
: gram3-infinitiu-geruni,inventar,inventant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,inventar,inventant,caminar,caminant
: gram3-infinitiu-geruni,inventar,inventant,escriure,escrivint
: gram3-infinitiu-geruni,inventar,inventant,ralentir,ralentint
: gram3-infinitiu-geruni,saltar,saltant,codificar,codificant
: gram3-infinitiu-geruni,saltar,saltant,ballar,ballant
: gram3-infinitiu-geruni,saltar,saltant,depurar,depurant
: gram3-infinitiu-geruni,saltar,saltant,disminuir,disminuint
: gram3-infinitiu-geruni,saltar,saltant,descriure,descrivint
: gram3-infinitiu-geruni,saltar,saltant,descobrir,descobrint
: gram3-infinitiu-geruni,saltar,saltant,millorar,millorant
: gram3-infinitiu-geruni,saltar,saltant,volar,volant
: gram3-infinitiu-geruni,saltar,saltant,generar,generant
: gram3-infinitiu-geruni,saltar,saltant,anar,anant
: gram3-infinitiu-geruni,saltar,saltant,implementar,implementant
: gram3-infinitiu-geruni,saltar,saltant,augmentar,augmentant
: gram3-infinitiu-geruni,saltar,saltant,inventar,inventant
: gram3-infinitiu-geruni,saltar,saltant,escoltar,escoltant
: gram3-infinitiu-geruni,saltar,saltant,mirar,mirant
: gram3-infinitiu-geruni,saltar,saltant,moure,movent
: gram3-infinitiu-geruni,saltar,saltant,jugar,jugant
: gram3-infinitiu-geruni,saltar,saltant,predir,predient
: gram3-infinitiu-geruni,saltar,saltant,llegir,llegint
: gram3-infinitiu-geruni,saltar,saltant,córrer,corrent
: gram3-infinitiu-geruni,saltar,saltant,dir,dient
: gram3-infinitiu-geruni,saltar,saltant,cridar,cridant
: gram3-infinitiu-geruni,saltar,saltant,veure,veient
: gram3-infinitiu-geruni,saltar,saltant,barrejar,barrejant
: gram3-infinitiu-geruni,saltar,saltant,cantar,cantant
: gram3-infinitiu-geruni,saltar,saltant,seure,seient
: gram3-infinitiu-geruni,saltar,saltant,nedar,nedant
: gram3-infinitiu-geruni,saltar,saltant,pensar,pensant
: gram3-infinitiu-geruni,saltar,saltant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,saltar,saltant,caminar,caminant
: gram3-infinitiu-geruni,saltar,saltant,escriure,escrivint
: gram3-infinitiu-geruni,saltar,saltant,ralentir,ralentint
: gram3-infinitiu-geruni,escoltar,escoltant,codificar,codificant
: gram3-infinitiu-geruni,escoltar,escoltant,ballar,ballant
: gram3-infinitiu-geruni,escoltar,escoltant,depurar,depurant
: gram3-infinitiu-geruni,escoltar,escoltant,disminuir,disminuint
: gram3-infinitiu-geruni,escoltar,escoltant,descriure,descrivint
: gram3-infinitiu-geruni,escoltar,escoltant,descobrir,descobrint
: gram3-infinitiu-geruni,escoltar,escoltant,millorar,millorant
: gram3-infinitiu-geruni,escoltar,escoltant,volar,volant
: gram3-infinitiu-geruni,escoltar,escoltant,generar,generant
: gram3-infinitiu-geruni,escoltar,escoltant,anar,anant
: gram3-infinitiu-geruni,escoltar,escoltant,implementar,implementant
: gram3-infinitiu-geruni,escoltar,escoltant,augmentar,augmentant
: gram3-infinitiu-geruni,escoltar,escoltant,inventar,inventant
: gram3-infinitiu-geruni,escoltar,escoltant,saltar,saltant
: gram3-infinitiu-geruni,escoltar,escoltant,mirar,mirant
: gram3-infinitiu-geruni,escoltar,escoltant,moure,movent
: gram3-infinitiu-geruni,escoltar,escoltant,jugar,jugant
: gram3-infinitiu-geruni,escoltar,escoltant,predir,predient
: gram3-infinitiu-geruni,escoltar,escoltant,llegir,llegint
: gram3-infinitiu-geruni,escoltar,escoltant,córrer,corrent
: gram3-infinitiu-geruni,escoltar,escoltant,dir,dient
: gram3-infinitiu-geruni,escoltar,escoltant,cridar,cridant
: gram3-infinitiu-geruni,escoltar,escoltant,veure,veient
: gram3-infinitiu-geruni,escoltar,escoltant,barrejar,barrejant
: gram3-infinitiu-geruni,escoltar,escoltant,cantar,cantant
: gram3-infinitiu-geruni,escoltar,escoltant,seure,seient
: gram3-infinitiu-geruni,escoltar,escoltant,nedar,nedant
: gram3-infinitiu-geruni,escoltar,escoltant,pensar,pensant
: gram3-infinitiu-geruni,escoltar,escoltant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,escoltar,escoltant,caminar,caminant
: gram3-infinitiu-geruni,escoltar,escoltant,escriure,escrivint
: gram3-infinitiu-geruni,escoltar,escoltant,ralentir,ralentint
: gram3-infinitiu-geruni,mirar,mirant,codificar,codificant
: gram3-infinitiu-geruni,mirar,mirant,ballar,ballant
: gram3-infinitiu-geruni,mirar,mirant,depurar,depurant
: gram3-infinitiu-geruni,mirar,mirant,disminuir,disminuint
: gram3-infinitiu-geruni,mirar,mirant,descriure,descrivint
: gram3-infinitiu-geruni,mirar,mirant,descobrir,descobrint
: gram3-infinitiu-geruni,mirar,mirant,millorar,millorant
: gram3-infinitiu-geruni,mirar,mirant,volar,volant
: gram3-infinitiu-geruni,mirar,mirant,generar,generant
: gram3-infinitiu-geruni,mirar,mirant,anar,anant
: gram3-infinitiu-geruni,mirar,mirant,implementar,implementant
: gram3-infinitiu-geruni,mirar,mirant,augmentar,augmentant
: gram3-infinitiu-geruni,mirar,mirant,inventar,inventant
: gram3-infinitiu-geruni,mirar,mirant,saltar,saltant
: gram3-infinitiu-geruni,mirar,mirant,escoltar,escoltant
: gram3-infinitiu-geruni,mirar,mirant,moure,movent
: gram3-infinitiu-geruni,mirar,mirant,jugar,jugant
: gram3-infinitiu-geruni,mirar,mirant,predir,predient
: gram3-infinitiu-geruni,mirar,mirant,llegir,llegint
: gram3-infinitiu-geruni,mirar,mirant,córrer,corrent
: gram3-infinitiu-geruni,mirar,mirant,dir,dient
: gram3-infinitiu-geruni,mirar,mirant,cridar,cridant
: gram3-infinitiu-geruni,mirar,mirant,veure,veient
: gram3-infinitiu-geruni,mirar,mirant,barrejar,barrejant
: gram3-infinitiu-geruni,mirar,mirant,cantar,cantant
: gram3-infinitiu-geruni,mirar,mirant,seure,seient
: gram3-infinitiu-geruni,mirar,mirant,nedar,nedant
: gram3-infinitiu-geruni,mirar,mirant,pensar,pensant
: gram3-infinitiu-geruni,mirar,mirant,desaparèixer,desapareixent
: gram3-infinitiu-geruni,mirar,mirant,caminar,caminant
: gram3-infinitiu-geruni,mirar,mirant,escriure,escrivint
: gram3-infinitiu-geruni,mirar,mirant,ralentir,ralentint
: gram3-infinitiu-geruni,moure,movent,codificar,codificant
: gram3-infinitiu-geruni,moure,movent,ballar,ballant
: gram3-infinitiu-geruni,moure,movent,depurar,depurant
: gram3-infinitiu-geruni,moure,movent,disminuir,disminuint
: gram3-infinitiu-geruni,moure,movent,descriure,descrivint
: gram3-infinitiu-geruni,moure,movent,descobrir,descobrint
: gram3-infinitiu-geruni,moure,movent,millorar,millorant
: gram3-infinitiu-geruni,moure,movent,volar,volant
: gram3-infinitiu-geruni,moure,movent,generar,generant
: gram3-infinitiu-geruni,moure,movent,anar,anant
: gram3-infinitiu-geruni,moure,movent,implementar,implementant
: gram3-infinitiu-geruni,moure,movent,augmentar,augmentant
: gram3-infinitiu-geruni,moure,movent,inventar,inventant
: gram3-infinitiu-geruni,moure,movent,saltar,saltant
: gram3-infinitiu-geruni,moure,movent,escoltar,escoltant
: gram3-infinitiu-geruni,moure,movent,mirar,mirant
